Category	Variants	Gene
Low-frequency	1	MAPK8
Low-frequency	1	MAPKAPK3
Low-frequency	1	MAST2
Low-frequency	1	MASTL
Low-frequency	1	MATCAP1
Low-frequency	1	MATCAP2
Low-frequency	1	MAVS
Low-frequency	1	MBD5
Low-frequency	1	MBD6
Low-frequency	1	MBNL1
Low-frequency	1	MBOAT1
Low-frequency	1	MBTPS2
Low-frequency	1	MCM3AP
Low-frequency	1	MCM4
Low-frequency	1	MCM6
Low-frequency	1	MCM7
Low-frequency	1	MCM8
Low-frequency	1	MCM9
Low-frequency	1	MCMBP
Low-frequency	1	MCOLN3
Low-frequency	1	MCTS1
Low-frequency	1	MCU
Low-frequency	1	MDC1
Low-frequency	1	MDM2
Low-frequency	1	ME1
Low-frequency	1	ME2
Low-frequency	1	MED1
Low-frequency	1	MED13L
Low-frequency	1	MED17
Low-frequency	1	MED25
Low-frequency	1	MED29
Low-frequency	1	MEF2A
Low-frequency	1	MEGF11
Low-frequency	1	MEGF6
Low-frequency	1	MEMO1
Low-frequency	1	MEPCE
Low-frequency	1	MERTK
Low-frequency	1	MESD
Low-frequency	1	MEST
Low-frequency	1	MET
Low-frequency	1	METAP1D
Low-frequency	1	METAP2
Low-frequency	1	METTL25
Low-frequency	1	METTL27
Low-frequency	1	METTL4
Low-frequency	1	METTL5
Low-frequency	1	METTL9
Low-frequency	1	MFF
Low-frequency	1	MFN1
Low-frequency	1	MFN2
Low-frequency	1	MFRP
Low-frequency	1	MFSD2A
Low-frequency	1	MGP
Low-frequency	1	MGST2
Low-frequency	1	MIA
Low-frequency	1	MIA-RAB4B
Low-frequency	1	MIA2
Low-frequency	1	MICALL1
Low-frequency	1	MICALL2
Low-frequency	1	MIDEAS
Low-frequency	1	MIER2
Low-frequency	1	MINDY4
Low-frequency	1	MIPOL1
Low-frequency	1	MISP
Low-frequency	1	MITD1
Low-frequency	1	MKLN1
Low-frequency	1	MKNK1
Low-frequency	1	MKRN1
Low-frequency	1	MLANA
Low-frequency	1	MLKL
Low-frequency	1	MLLT6
Low-frequency	1	MMP10
Low-frequency	1	MMP14
Low-frequency	1	MMP17
Low-frequency	1	MMP2
Low-frequency	1	MMS22L
Low-frequency	1	MNS1
Low-frequency	1	MOB4
Low-frequency	1	MOCS1
Low-frequency	1	MORF4L1
Low-frequency	1	MPDU1
Low-frequency	1	MPDZ
Low-frequency	1	MPHOSPH10
Low-frequency	1	MPHOSPH6
Low-frequency	1	MRI1
Low-frequency	1	MRPL12
Low-frequency	1	MRPL13
Low-frequency	1	MRPL17
Low-frequency	1	MRPL19
Low-frequency	1	MRPL2
Low-frequency	1	MRPL39
Low-frequency	1	MRPL4
Low-frequency	1	MRPL45
Low-frequency	1	MRPL58
Low-frequency	1	MRPL9
Low-frequency	1	MRPS9
Low-frequency	1	MRRF
Low-frequency	1	MRS2
Low-frequency	1	MSH3
Low-frequency	1	MSLN
Low-frequency	1	MSRB3
Low-frequency	1	MT1A
Low-frequency	1	MTARC1
Low-frequency	1	MTERF4
Low-frequency	1	MTG1
Low-frequency	1	MTG2
Low-frequency	1	MTHFD2L
Low-frequency	1	MTMR11
Low-frequency	1	MTREX
Low-frequency	1	MTRR
Low-frequency	1	MTSS1
Low-frequency	1	MUC2
Low-frequency	1	MUC5B
Low-frequency	1	MVP
Low-frequency	1	MYBBP1A
Low-frequency	1	MYEF2
Low-frequency	1	MYH10
Low-frequency	1	MYH15
Low-frequency	1	MYH6
Low-frequency	1	MYH7B
Low-frequency	1	MYH8
Low-frequency	1	MYL3
Low-frequency	1	MYL4
Low-frequency	1	MYLK2
Low-frequency	1	MYLK3
Low-frequency	1	MYO1D
Low-frequency	1	MYO1F
Low-frequency	1	MYO6
Low-frequency	1	MYOZ1
Low-frequency	1	N4BP2L1
Low-frequency	1	N6AMT1
Low-frequency	1	NAA25
Low-frequency	1	NAA35
Low-frequency	1	NACA
Low-frequency	1	NACAD
Low-frequency	1	NACC1
Low-frequency	1	NADK
Low-frequency	1	NAE1
Low-frequency	1	NAGPA
Low-frequency	1	NAPB
Low-frequency	1	NAPRT
Low-frequency	1	NARS1
Low-frequency	1	NAXD
Low-frequency	1	NAXE
Low-frequency	1	NBAS
Low-frequency	1	NBPF1
Low-frequency	1	NBPF3
Low-frequency	1	NCAM1
Low-frequency	1	NCAPG
Low-frequency	1	NCAPH
Low-frequency	1	NCBP1
Low-frequency	1	NCBP2
Low-frequency	1	NCKAP1
Low-frequency	1	NCOA6
Low-frequency	1	NDC80
Low-frequency	1	NDE1
Low-frequency	1	NDFIP2
Low-frequency	1	NDUFA1
Low-frequency	1	NDUFA12
Low-frequency	1	NDUFA13
Low-frequency	1	NDUFA3
Low-frequency	1	NDUFA9
Low-frequency	1	NDUFAF5
Low-frequency	1	NDUFAF7
Low-frequency	1	NDUFB3
Low-frequency	1	NDUFB4
Low-frequency	1	NDUFB9
Low-frequency	1	NDUFS4
Low-frequency	1	NEDD9
Low-frequency	1	NEIL1
Low-frequency	1	NEK1
Low-frequency	1	NEK11
Low-frequency	1	NEK4
Low-frequency	1	NEK8
Low-frequency	1	NET1
Low-frequency	1	NEURL4
Low-frequency	1	NFASC
Low-frequency	1	NFAT5
Low-frequency	1	NFE2L2
Low-frequency	1	NFIC
Low-frequency	1	NFKBIZ
Low-frequency	1	NFX1
Low-frequency	1	NFXL1
Low-frequency	1	NHEJ1
Low-frequency	1	NIBAN1
Low-frequency	1	NIPAL1
Low-frequency	1	NIPSNAP1
Low-frequency	1	NIPSNAP2
Low-frequency	1	NKTR
Low-frequency	1	NLGN2
Low-frequency	1	NLN
Low-frequency	1	NLRC5
Low-frequency	1	NLRP1
Low-frequency	1	NME7
Low-frequency	1	NOBOX
Low-frequency	1	NOD1
Low-frequency	1	NOL4L
Low-frequency	1	NOL7
Low-frequency	1	NOMO2
Low-frequency	1	NONO
Low-frequency	1	NOP14
Low-frequency	1	NOP58
Low-frequency	1	NOP9
Low-frequency	1	NOS1AP
Low-frequency	1	NOTCH2
Low-frequency	1	NPDC1
Low-frequency	1	NPHP3
Low-frequency	1	NPL
Low-frequency	1	NPY
Low-frequency	1	NR3C2
Low-frequency	1	NRP2
Low-frequency	1	NRXN1
Low-frequency	1	NSD2
Low-frequency	1	NSG2
Low-frequency	1	NSUN5P1
Low-frequency	1	NSUN7
Low-frequency	1	NTRK1
Low-frequency	1	NUAK2
Low-frequency	1	NUCB1
Low-frequency	1	NUF2
Low-frequency	1	NUP107
Low-frequency	1	NUP58
Low-frequency	1	NXF1
Low-frequency	1	OBI1
Low-frequency	1	OBSL1
Low-frequency	1	ODF2L
Low-frequency	1	ODR4
Low-frequency	1	OGFOD3
Low-frequency	1	OGG1
Low-frequency	1	OLFM4
Low-frequency	1	OPHN1
Low-frequency	1	OPTN
Low-frequency	1	ORC6
Low-frequency	1	OSBPL2
Low-frequency	1	OSBPL3
Low-frequency	1	OSMR
Low-frequency	1	OSTC
Low-frequency	1	OTOF
Low-frequency	1	OTUD4
Low-frequency	1	OTULIN
Low-frequency	1	OVOL2
Low-frequency	1	OXNAD1
Low-frequency	1	OXR1
Low-frequency	1	OXSR1
Low-frequency	1	P4HA1
Low-frequency	1	P4HA3
Low-frequency	1	P4HB
Low-frequency	1	PACSIN3
Low-frequency	1	PAICS
Low-frequency	1	PAIP2
Low-frequency	1	PAK1
Low-frequency	1	PALS2
Low-frequency	1	PAM
Low-frequency	1	PANK2
Low-frequency	1	PANK3
Low-frequency	1	PAPLN
Low-frequency	1	PAPOLG
Low-frequency	1	PAQR6
Low-frequency	1	PARP1
Low-frequency	1	PARP10
Low-frequency	1	PARP12
Low-frequency	1	PARP2
Low-frequency	1	PARP3
Low-frequency	1	PARVB
Low-frequency	1	PARVG
Low-frequency	1	PATE2
Low-frequency	1	PATL2
Low-frequency	1	PATZ1
Low-frequency	1	PAWR
Low-frequency	1	PAX3
Low-frequency	1	PAXIP1
Low-frequency	1	PBLD
Low-frequency	1	PCBP4
Low-frequency	1	PCDH19
Low-frequency	1	PCGF5
Low-frequency	1	PCM1
Low-frequency	1	PCNX4
Low-frequency	1	PCSK1
Low-frequency	1	PCSK6
Low-frequency	1	PCSK7
Low-frequency	1	PDCD11
Low-frequency	1	PDCD4
Low-frequency	1	PDE1C
Low-frequency	1	PDE3A
Low-frequency	1	PDE4DIP
Low-frequency	1	PDK2
Low-frequency	1	PDLIM1
Low-frequency	1	PDLIM3
Low-frequency	1	PDLIM5
Low-frequency	1	PDLIM7
Low-frequency	1	PDPK1
Low-frequency	1	PDRG1
Low-frequency	1	PDS5B
Low-frequency	1	PDXDC2P-NPIPB14P
Low-frequency	1	PDZD4
Low-frequency	1	PEAR1
Low-frequency	1	PEMT
Low-frequency	1	PEX14
Low-frequency	1	PFDN5
Low-frequency	1	PFKFB2
Low-frequency	1	PFKFB4
Low-frequency	1	PGAP1
Low-frequency	1	PGAP2
Low-frequency	1	PGBD1
Low-frequency	1	PGM2
Low-frequency	1	PGM5P2
Low-frequency	1	PHAF1
Low-frequency	1	PHF14
Low-frequency	1	PHF19
Low-frequency	1	PHF3
Low-frequency	1	PHKG2
Low-frequency	1	PHLPP1
Low-frequency	1	PHYH
Low-frequency	1	PI4K2A
Low-frequency	1	PIAS2
Low-frequency	1	PIGG
Low-frequency	1	PIGP
Low-frequency	1	PIGQ
Low-frequency	1	PIGR
Low-frequency	1	PIGU
Low-frequency	1	PIGX
Low-frequency	1	PIK3AP1
Low-frequency	1	PIK3C2A
Low-frequency	1	PIK3C2G
Low-frequency	1	PIK3CA
Low-frequency	1	PIK3CB
Low-frequency	1	PIK3CD
Low-frequency	1	PIK3CG
Low-frequency	1	PIK3R1
Low-frequency	1	PIK3R4
Low-frequency	1	PIN1
Low-frequency	1	PINK1
Low-frequency	1	PIP4P1
Low-frequency	1	PIP4P2
Low-frequency	1	PIR
Low-frequency	1	PITPNC1
Low-frequency	1	PITPNM3
Low-frequency	1	PITRM1
Low-frequency	1	PKP4
Low-frequency	1	PLA1A
Low-frequency	1	PLA2G4B
Low-frequency	1	PLAA
Low-frequency	1	PLAAT4
Low-frequency	1	PLCD3
Low-frequency	1	PLCE1
Low-frequency	1	PLCG2
Low-frequency	1	PLCXD1
Low-frequency	1	PLD1
Low-frequency	1	PLEC
Low-frequency	1	PLEKHA3
Low-frequency	1	PLEKHA4
Low-frequency	1	PLEKHA5
Low-frequency	1	PLEKHG3
Low-frequency	1	PLEKHG6
Low-frequency	1	PLOD1
Low-frequency	1	PLPP4
Low-frequency	1	PLS1
Low-frequency	1	PLSCR3
Low-frequency	1	PLSCR5
Low-frequency	1	PLXNB2
Low-frequency	1	PLXNB3
Low-frequency	1	PMM1
Low-frequency	1	PNKP
Low-frequency	1	PNPLA6
Low-frequency	1	PNPLA7
Low-frequency	1	PNPLA8
Low-frequency	1	POC1B
Low-frequency	1	POF1B
Low-frequency	1	POFUT2
Low-frequency	1	POGZ
Low-frequency	1	POLA1
Low-frequency	1	POLB
Low-frequency	1	POLDIP2
Low-frequency	1	POLE2
Low-frequency	1	POLG2
Low-frequency	1	POLH
Low-frequency	1	POLK
Low-frequency	1	POLQ
Low-frequency	1	POLR1E
Low-frequency	1	POLR1F
Low-frequency	1	POLR2B
Low-frequency	1	POLR2J
Low-frequency	1	POLR2J4
Low-frequency	1	POLR3E
Low-frequency	1	POM121
Low-frequency	1	POMP
Low-frequency	1	POMT2
Low-frequency	1	POU2F1
Low-frequency	1	POU2F2
Low-frequency	1	PPA1
Low-frequency	1	PPARG
Low-frequency	1	PPIG
Low-frequency	1	PPIL3
Low-frequency	1	PPIP5K2
Low-frequency	1	PPM1D
Low-frequency	1	PPP1R14C
Low-frequency	1	PPP1R9B
Low-frequency	1	PPP2R1A
Low-frequency	1	PPP2R5B
Low-frequency	1	PPP2R5E
Low-frequency	1	PPP4R4
Low-frequency	1	PPP5C
Low-frequency	1	PPTC7
Low-frequency	1	PQBP1
Low-frequency	1	PRAG1
Low-frequency	1	PRC1
Low-frequency	1	PRDM15
Low-frequency	1	PRDX2
Low-frequency	1	PRDX4
Low-frequency	1	PRELID3B
Low-frequency	1	PREP
Low-frequency	1	PRH1
Low-frequency	1	PRIM1
Low-frequency	1	PRIMA1
Low-frequency	1	PRKAA1
Low-frequency	1	PRKAG3
Low-frequency	1	PRKAR1B
Low-frequency	1	PRKCA
Low-frequency	1	PRKCD
Low-frequency	1	PRKD1
Low-frequency	1	PRKRA
Low-frequency	1	PRKRIP1
Low-frequency	1	PRMT5
Low-frequency	1	PRMT7
Low-frequency	1	PROM2
Low-frequency	1	PRPF18
Low-frequency	1	PRPF39
Low-frequency	1	PRPF4
Low-frequency	1	PRPF40A
Low-frequency	1	PRPF6
Low-frequency	1	PRPSAP2
Low-frequency	1	PRR14
Low-frequency	1	PRRG4
Low-frequency	1	PRSS12
Low-frequency	1	PRUNE2
Low-frequency	1	PRXL2C
Low-frequency	1	PSD
Low-frequency	1	PSD4
Low-frequency	1	PSIP1
Low-frequency	1	PSMB2
Low-frequency	1	PSMB9
Low-frequency	1	PSMC6
Low-frequency	1	PSMD13
Low-frequency	1	PSMD14
Low-frequency	1	PSMD3
Low-frequency	1	PSMD4
Low-frequency	1	PSMD7
Low-frequency	1	PSMD8
Low-frequency	1	PSMG4
Low-frequency	1	PTCD2
Low-frequency	1	PTCH1
Low-frequency	1	PTGES2
Low-frequency	1	PTH
Low-frequency	1	PTH1R
Low-frequency	1	PTK2B
Low-frequency	1	PTPN12
Low-frequency	1	PTPN7
Low-frequency	1	PTPRB
Low-frequency	1	PTPRD
Low-frequency	1	PTPRF
Low-frequency	1	PTPRJ
Low-frequency	1	PTPRK
Low-frequency	1	PTPRM
Low-frequency	1	PTPRN
Low-frequency	1	PTRH2
Low-frequency	1	PTTG1
Low-frequency	1	PUF60
Low-frequency	1	PUM1
Low-frequency	1	PUM3
Low-frequency	1	PWP2
Low-frequency	1	PXDN
Low-frequency	1	PXYLP1
Low-frequency	1	PYCR1
Low-frequency	1	PYGB
Low-frequency	1	PYGO2
Low-frequency	1	QDPR
Low-frequency	1	QKI
Low-frequency	1	QRSL1
Low-frequency	1	RAB1A
Low-frequency	1	RAB23
Low-frequency	1	RAB26
Low-frequency	1	RAB27A
Low-frequency	1	RAB37
Low-frequency	1	RAB3GAP1
Low-frequency	1	RAB3IP
Low-frequency	1	RAB6B
Low-frequency	1	RAB8B
Low-frequency	1	RABEPK
Low-frequency	1	RABGGTA
Low-frequency	1	RABL6
Low-frequency	1	RAC2
Low-frequency	1	RACK1
Low-frequency	1	RAD54L2
Low-frequency	1	RAF1
Low-frequency	1	RALGAPA1
Low-frequency	1	RALGAPB
Low-frequency	1	RANBP10
Low-frequency	1	RANBP3
Low-frequency	1	RAP1GDS1
Low-frequency	1	RAPGEF2
Low-frequency	1	RAPGEF3
Low-frequency	1	RAPGEF4
Low-frequency	1	RARB
Low-frequency	1	RARS2
Low-frequency	1	RASA2
Low-frequency	1	RASGRF1
Low-frequency	1	RASGRP2
Low-frequency	1	RBBP6
Low-frequency	1	RBBP8
Low-frequency	1	RBCK1
Low-frequency	1	RBFA
Low-frequency	1	RBM23
Low-frequency	1	RBM3
Low-frequency	1	RBM33
Low-frequency	1	RBM42
Low-frequency	1	RBM5
Low-frequency	1	RBM7
Low-frequency	1	RBPJL
Low-frequency	1	RC3H1
Low-frequency	1	RCAN3
Low-frequency	1	RCAN3AS
Low-frequency	1	RCOR3
Low-frequency	1	RCSD1
Low-frequency	1	RDH13
Low-frequency	1	RECQL4
Low-frequency	1	RECQL5
Low-frequency	1	RELL2
Low-frequency	1	RERE
Low-frequency	1	RETREG1
Low-frequency	1	RETREG2
Low-frequency	1	REV3L
Low-frequency	1	RFC4
Low-frequency	1	RFC5
Low-frequency	1	RFFL
Low-frequency	1	RFTN1
Low-frequency	1	RFTN2
Low-frequency	1	RGS12
Low-frequency	1	RGS14
Low-frequency	1	RGS2
Low-frequency	1	RGS3
Low-frequency	1	RGS5
Low-frequency	1	RHD
Low-frequency	1	RHOBTB1
Low-frequency	1	RHOBTB2
Low-frequency	1	RHOT2
Low-frequency	1	RHOXF1
Low-frequency	1	RIMOC1
Low-frequency	1	RIN3
Low-frequency	1	RINL
Low-frequency	1	RINT1
Low-frequency	1	RIOX2
Low-frequency	1	RIPK1
Low-frequency	1	RIPPLY1
Low-frequency	1	RITA1
Low-frequency	1	RMC1
Low-frequency	1	RMDN2
Low-frequency	1	RMND1
Low-frequency	1	RNASET2
Low-frequency	1	RND1
Low-frequency	1	RND2
Low-frequency	1	RNF10
Low-frequency	1	RNF114
Low-frequency	1	RNF123
Low-frequency	1	RNF138
Low-frequency	1	RNF14
Low-frequency	1	RNF149
Low-frequency	1	RNF19B
Low-frequency	1	RNF20
Low-frequency	1	RNF215
Low-frequency	1	RNF216
Low-frequency	1	RNF43
Low-frequency	1	RNF6
Low-frequency	1	RNFT2
Low-frequency	1	RNMT
Low-frequency	1	RNPEP
Low-frequency	1	ROGDI
Low-frequency	1	RORA
Low-frequency	1	RP9
Low-frequency	1	RPA1
Low-frequency	1	RPAP1
Low-frequency	1	RPGRIP1L
Low-frequency	1	RPL13
Low-frequency	1	RPL13A
Low-frequency	1	RPL21
Low-frequency	1	RPL5
Low-frequency	1	RPL6
Low-frequency	1	RPL8
Low-frequency	1	RPN1
Low-frequency	1	RPRD1B
Low-frequency	1	RPS10
Low-frequency	1	RPS10-NUDT3
Low-frequency	1	RPS12
Low-frequency	1	RPS16
Low-frequency	1	RPS25
Low-frequency	1	RPS27A
Low-frequency	1	RPS27L
Low-frequency	1	RPS6KB2
Low-frequency	1	RPS6KL1
Low-frequency	1	RPS9
Low-frequency	1	RPUSD3
Low-frequency	1	RRM2
Low-frequency	1	RRN3
Low-frequency	1	RRP1
Low-frequency	1	RRP1B
Low-frequency	1	RSRC1
Low-frequency	1	RTN4IP1
Low-frequency	1	RTTN
Low-frequency	1	RUFY1
Low-frequency	1	RUNDC1
Low-frequency	1	RUNDC3B
Low-frequency	1	RUSC1
Low-frequency	1	RUVBL2
Low-frequency	1	RWDD4
Low-frequency	1	RXFP2
Low-frequency	1	RXRA
Low-frequency	1	RXYLT1
Low-frequency	1	SAE1
Low-frequency	1	SAFB
Low-frequency	1	SAMD4A
Low-frequency	1	SAMD8
Low-frequency	1	SASH1
Low-frequency	1	SASS6
Low-frequency	1	SBF1
Low-frequency	1	SBNO1
Low-frequency	1	SCAF11
Low-frequency	1	SCAF8
Low-frequency	1	SCAMP3
Low-frequency	1	SCAPER
Low-frequency	1	SCD
Low-frequency	1	SCEL
Low-frequency	1	SCG3
Low-frequency	1	SCLY
Low-frequency	1	SCN3B
Low-frequency	1	SCN4A
Low-frequency	1	SCN8A
Low-frequency	1	SCNN1G
Low-frequency	1	SDHAP4
Low-frequency	1	SDK1
Low-frequency	1	SEC14L2
Low-frequency	1	SEC16A
Low-frequency	1	SEC23A
Low-frequency	1	SEC61A2
Low-frequency	1	SEMA3A
Low-frequency	1	SEMA3B
Low-frequency	1	SEMA5B
Low-frequency	1	SEMA6B
Low-frequency	1	SEMA6C
Low-frequency	1	SEMA7A
Low-frequency	1	SENP1
Low-frequency	1	SENP6
Low-frequency	1	SENP7
Low-frequency	1	SEPTIN10
Low-frequency	1	SEPTIN5
Low-frequency	1	SERAC1
Low-frequency	1	SERP1
Low-frequency	1	SERPINA9
Low-frequency	1	SERPINE1
Low-frequency	1	SERPINE2
Low-frequency	1	SERPINI1
Low-frequency	1	SESN2
Low-frequency	1	SETD4
Low-frequency	1	SETDB1
Low-frequency	1	SF1
Low-frequency	1	SF3A1
Low-frequency	1	SF3A2
Low-frequency	1	SF3B1
Low-frequency	1	SFPQ
Low-frequency	1	SFT2D2
Low-frequency	1	SFTPB
Low-frequency	1	SGK1
Low-frequency	1	SGMS1
Low-frequency	1	SGSM1
Low-frequency	1	SGSM2
Low-frequency	1	SGSM3
Low-frequency	1	SH2B1
Low-frequency	1	SH3PXD2B
Low-frequency	1	SHANK2
Low-frequency	1	SHB
Low-frequency	1	SHC1
Low-frequency	1	SHISA5
Low-frequency	1	SHOX
Low-frequency	1	SHROOM3
Low-frequency	1	SI
Low-frequency	1	SIGIRR
Low-frequency	1	SIGLEC9
Low-frequency	1	SIK3
Low-frequency	1	SIL1
Low-frequency	1	SIN3A
Low-frequency	1	SIPA1L3
Low-frequency	1	SIRT1
Low-frequency	1	SIRT7
Low-frequency	1	SLAMF6
Low-frequency	1	SLC11A2
Low-frequency	1	SLC12A2
Low-frequency	1	SLC12A5
Low-frequency	1	SLC12A6
Low-frequency	1	SLC12A8
Low-frequency	1	SLC12A9
Low-frequency	1	SLC14A1
Low-frequency	1	SLC16A3
Low-frequency	1	SLC17A6
Low-frequency	1	SLC17A7
Low-frequency	1	SLC17A8
Low-frequency	1	SLC20A1
Low-frequency	1	SLC22A18
Low-frequency	1	SLC22A23
Low-frequency	1	SLC22A3
Low-frequency	1	SLC25A26
Low-frequency	1	SLC25A32
Low-frequency	1	SLC25A33
Low-frequency	1	SLC25A40
Low-frequency	1	SLC25A46
Low-frequency	1	SLC25A6
Low-frequency	1	SLC26A10P
Low-frequency	1	SLC26A3
Low-frequency	1	SLC26A6
Low-frequency	1	SLC27A2
Low-frequency	1	SLC27A4
Low-frequency	1	SLC29A2
Low-frequency	1	SLC29A3
Low-frequency	1	SLC2A4RG
Low-frequency	1	SLC2A9
Low-frequency	1	SLC34A2
Low-frequency	1	SLC34A3
Low-frequency	1	SLC35C2
Low-frequency	1	SLC38A11
Low-frequency	1	SLC39A13
Low-frequency	1	SLC39A4
Low-frequency	1	SLC41A1
Low-frequency	1	SLC43A1
Low-frequency	1	SLC44A2
Low-frequency	1	SLC44A4
Low-frequency	1	SLC49A4
Low-frequency	1	SLC4A10
Low-frequency	1	SLC4A2
Low-frequency	1	SLC4A7
Low-frequency	1	SLC5A6
Low-frequency	1	SLC6A1
Low-frequency	1	SLC6A14
Low-frequency	1	SLC6A16
Low-frequency	1	SLC6A17
Low-frequency	1	SLC6A3
Low-frequency	1	SLC6A8
Low-frequency	1	SLC7A7
Low-frequency	1	SLC8A1
Low-frequency	1	SLC8A3
Low-frequency	1	SLC9A6
Low-frequency	1	SLC9A8
Low-frequency	1	SLC9A9
Low-frequency	1	SLCO1B3
Low-frequency	1	SLCO1B3-SLCO1B7
Low-frequency	1	SLFN12
Low-frequency	1	SLIRP
Low-frequency	1	SLIT2
Low-frequency	1	SMAD3
Low-frequency	1	SMAD4
Low-frequency	1	SMAD5
Low-frequency	1	SMARCE1
Low-frequency	1	SMC1A
Low-frequency	1	SMC6
Low-frequency	1	SMG1
Low-frequency	1	SMG5
Low-frequency	1	SMIM19
Low-frequency	1	SMOC1
Low-frequency	1	SNAP29
Low-frequency	1	SNAPC2
Low-frequency	1	SNAPC4
Low-frequency	1	SNCB
Low-frequency	1	SNED1
Low-frequency	1	SNF8
Low-frequency	1	SNHG14
Low-frequency	1	SNRPE
Low-frequency	1	SNUPN
Low-frequency	1	SNX2
Low-frequency	1	SNX3
Low-frequency	1	SNX5
Low-frequency	1	SNX6
Low-frequency	1	SOCS7
Low-frequency	1	SORBS1
Low-frequency	1	SORD
Low-frequency	1	SOS1
Low-frequency	1	SOX13
Low-frequency	1	SOX6
Low-frequency	1	SPACA7
Low-frequency	1	SPATA16
Low-frequency	1	SPATA17
Low-frequency	1	SPATS2L
Low-frequency	1	SPECC1
Low-frequency	1	SPEF2
Low-frequency	1	SPEG
Low-frequency	1	SPHK2
Low-frequency	1	SPIN1
Low-frequency	1	SPIRE2
Low-frequency	1	SPNS3
Low-frequency	1	SPON1
Low-frequency	1	SPOUT1
Low-frequency	1	SPP2
Low-frequency	1	SPRTN
Low-frequency	1	SPTBN2
Low-frequency	1	SPTBN5
Low-frequency	1	SQLE
Low-frequency	1	SQOR
Low-frequency	1	SRA1
Low-frequency	1	SRCIN1
Low-frequency	1	SREBF2
Low-frequency	1	SREK1IP1
Low-frequency	1	SRFBP1
Low-frequency	1	SRPK2
Low-frequency	1	SRRM2
Low-frequency	1	SRRT
Low-frequency	1	SRSF1
Low-frequency	1	SSBP3
Low-frequency	1	SSC4D
Low-frequency	1	SSH1
Low-frequency	1	SSH3
Low-frequency	1	SSX5
Low-frequency	1	ST13
Low-frequency	1	ST3GAL1
Low-frequency	1	ST3GAL6
Low-frequency	1	STARD10
Low-frequency	1	STARD3
Low-frequency	1	STARD4
Low-frequency	1	STARD7
Low-frequency	1	STARD9
Low-frequency	1	STEAP2
Low-frequency	1	STIM2
Low-frequency	1	STIMATE
Low-frequency	1	STIMATE-MUSTN1
Low-frequency	1	STIP1
Low-frequency	1	STK39
Low-frequency	1	STK4
Low-frequency	1	STMN1
Low-frequency	1	STRADA
Low-frequency	1	STX8
Low-frequency	1	STXBP3
Low-frequency	1	STXBP5
Low-frequency	1	SUCLG2
Low-frequency	1	SUDS3
Low-frequency	1	SUGP1
Low-frequency	1	SUGT1
Low-frequency	1	SULF1
Low-frequency	1	SUMF2
Low-frequency	1	SUMO2
Low-frequency	1	SUPT3H
Low-frequency	1	SUZ12
Low-frequency	1	SV2A
Low-frequency	1	SV2B
Low-frequency	1	SVBP
Low-frequency	1	SVEP1
Low-frequency	1	SVIL
Low-frequency	1	SWI5
Low-frequency	1	SWT1
Low-frequency	1	SYCE1
Low-frequency	1	SYNE4
Low-frequency	1	SYNJ1
Low-frequency	1	SYNM
Low-frequency	1	SYNRG
Low-frequency	1	SYTL3
Low-frequency	1	SYVN1
Low-frequency	1	TACC1
Low-frequency	1	TACC2
Low-frequency	1	TADA1
Low-frequency	1	TAF15
Low-frequency	1	TAF5
Low-frequency	1	TALAM1
Low-frequency	1	TANC2
Low-frequency	1	TAP2
Low-frequency	1	TARS1
Low-frequency	1	TASOR2
Low-frequency	1	TBC1D1
Low-frequency	1	TBC1D12
Low-frequency	1	TBC1D15
Low-frequency	1	TBC1D22B
Low-frequency	1	TBC1D23
Low-frequency	1	TBC1D25
Low-frequency	1	TBC1D30
Low-frequency	1	TBC1D31
Low-frequency	1	TBC1D4
Low-frequency	1	TBC1D7
Low-frequency	1	TBCB
Low-frequency	1	TBCK
Low-frequency	1	TBK1
Low-frequency	1	TBPL1
Low-frequency	1	TBX1
Low-frequency	1	TBX4
Low-frequency	1	TCAIM
Low-frequency	1	TCERG1L
Low-frequency	1	TCF4
Low-frequency	1	TCF7L2
Low-frequency	1	TCIRG1
Low-frequency	1	TCP11L2
Low-frequency	1	TCTN1
Low-frequency	1	TCTN3
Low-frequency	1	TDP1
Low-frequency	1	TEAD1
Low-frequency	1	TEAD3
Low-frequency	1	TEAD4
Low-frequency	1	TECR
Low-frequency	1	TEDC2
Low-frequency	1	TEN1-CDK3
Low-frequency	1	TENM1
Low-frequency	1	TERF1
Low-frequency	1	TESK1
Low-frequency	1	TET3
Low-frequency	1	TEX14
Low-frequency	1	TEX56P
Low-frequency	1	TEX9
Low-frequency	1	TFAP2C
Low-frequency	1	TFDP1
Low-frequency	1	TFEC
Low-frequency	1	TFPT
Low-frequency	1	TFR2
Low-frequency	1	TGFBI
Low-frequency	1	TGFBR3
Low-frequency	1	TGM2
Low-frequency	1	TGS1
Low-frequency	1	THBS1
Low-frequency	1	THBS3
Low-frequency	1	THG1L
Low-frequency	1	THOC5
Low-frequency	1	THPO
Low-frequency	1	THRA
Low-frequency	1	THRAP3
Low-frequency	1	TICRR
Low-frequency	1	TIGAR
Low-frequency	1	TIMM22
Low-frequency	1	TIMM23B-AGAP6
Low-frequency	1	TIMMDC1
Low-frequency	1	TINAG
Low-frequency	1	TINF2
Low-frequency	1	TJP1
Low-frequency	1	TJP2
Low-frequency	1	TJP3
Low-frequency	1	TLE6
Low-frequency	1	TLK1
Low-frequency	1	TLK2
